tweet_id,timestamp,source,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,jpg_url,img_num,img_predictions,img_confidence_level,favourites_count,retweet_count,followers_count,created_at
718971898235854848,2016-04-10 01:20:33+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/718971898235854848/photo/1,10.0,10.0,Sadie,None,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg,1,golden_retriever,0.140394,114031,1231,3201018,Sun Apr 10 01:20:33 +0000 2016
718939241951195136,2016-04-09 23:10:47+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/718939241951195136/photo/1,12.0,10.0,Otis,None,https://pbs.twimg.com/media/CfovbK4WIAAkTn3.jpg,1,Pembroke,0.7663270000000001,114031,1973,3201018,Sat Apr 09 23:10:47 +0000 2016
718613305783398402,2016-04-09 01:35:37+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/718613305783398402/photo/1,11.0,10.0,Carper,None,https://pbs.twimg.com/media/CfkG_PMWsAAH0MZ.jpg,1,Labrador_retriever,0.58458,114031,542,3201018,Sat Apr 09 01:35:37 +0000 2016
718460005985447936,2016-04-08 15:26:28+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/718460005985447936/photo/1,9.0,10.0,Bowie,None,https://pbs.twimg.com/media/Cfh7j6CWQAAndTd.jpg,1,Boston_bull,0.252781,114031,602,3201018,Fri Apr 08 15:26:28 +0000 2016
718246886998687744,2016-04-08 01:19:36+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/718246886998687744/photo/1,3.0,10.0,Alexanderson,None,https://pbs.twimg.com/media/Cfe5tLWXEAIaoFO.jpg,1,Chihuahua,0.354488,114031,565,3201018,Fri Apr 08 01:19:36 +0000 2016
718234618122661888,2016-04-08 00:30:51+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/718234618122661888/photo/1,11.0,10.0,Suki,None,https://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg,1,malamute,0.370152,114031,1127,3201018,Fri Apr 08 00:30:51 +0000 2016
717841801130979328,2016-04-06 22:29:56+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/717841801130979328/photo/1,11.0,10.0,Barclay,None,https://pbs.twimg.com/media/CfZJTphWAAAl5Ys.jpg,1,Brittany_spaniel,0.922876,114031,670,3201018,Wed Apr 06 22:29:56 +0000 2016
717421804990701568,2016-04-05 18:41:02+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/717421804990701568/photo/1,https://twitter.com/dog_rates/status/717421804990701568/photo/1",9.0,10.0,Ebby,None,https://pbs.twimg.com/media/CfTLUYWXEAEkyES.jpg,2,miniature_pinscher,0.286479,114031,945,3201018,Tue Apr 05 18:41:02 +0000 2016
717047459982213120,2016-04-04 17:53:31+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/717047459982213120/photo/1,12.0,10.0,Flávio,None,https://pbs.twimg.com/media/CfN23ArXEAEkZkz.jpg,1,golden_retriever,0.983548,114031,2135,3201018,Mon Apr 04 17:53:31 +0000 2016
717009362452090881,2016-04-04 15:22:08+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/717009362452090881/photo/1,10.0,10.0,Smokey,pupper,https://pbs.twimg.com/media/CfNUNetW8AAekHx.jpg,1,Siberian_husky,0.506154,114031,1102,3201018,Mon Apr 04 15:22:08 +0000 2016
716802964044845056,2016-04-04 01:41:58+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/716802964044845056/photo/1,https://twitter.com/dog_rates/status/716802964044845056/photo/1",10.0,10.0,Link,None,https://pbs.twimg.com/media/CfKYfeBXIAAopp2.jpg,2,malinois,0.619577,114031,1317,3201018,Mon Apr 04 01:41:58 +0000 2016
716791146589110272,2016-04-04 00:55:01+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/716791146589110272/photo/1,11.0,10.0,Jennifur,None,https://pbs.twimg.com/media/CfKNvU8WsAAvI9Z.jpg,1,Pomeranian,0.468751,114031,1474,3201018,Mon Apr 04 00:55:01 +0000 2016
716439118184652801,2016-04-03 01:36:11+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/716439118184652801/photo/1,50.0,10.0,Bluebert,None,https://pbs.twimg.com/media/CfFNk7cWAAA-hND.jpg,1,Siberian_husky,0.396495,114031,247,3201018,Sun Apr 03 01:36:11 +0000 2016
